Latitude,Longitude,label
7.119312,6.286504,school
12.2188845,9.8831682,school
10.274526,13.27943,school
11.070069313049316,9.5750732421875,school
5.387785,7.349138333,school
8.600844383239746,4.555046081542969,school
6.289287,8.342072,school
7.587856769561768,8.193977355957031,school
7.529677,4.229796,school
8.4383054,9.1008541,non_school
12.333345413208008,9.572468757629396,school
3.8618534,11.5857939,non_school
10.0222986,7.1226181,non_school
13.4892385,7.1171894,non_school
12.683326721191406,8.887853622436523,school
7.940456867218018,10.651836395263672,school
7.050649166107178,9.938239097595217,school
7.114687919616699,6.744667053222656,school
5.73842716217041,7.637631893157959,school
11.9603353,8.4769479,non_school
5.784713268280029,6.106508731842041,school
4.4334726,14.3617925,non_school
6.5414382,3.3624615,non_school
11.68280029296875,9.030162811279297,school
6.670634,4.002811,school
6.5374078,3.3502775,non_school
10.456990242004396,11.006970405578612,school
8.659076690673828,3.392144918441772,school
12.07894229888916,9.494462013244627,school
6.3898041,2.3812335,non_school
9.0524704,7.4759354,non_school
10.53556,7.4381188,non_school
9.9707314,8.8943284,non_school
9.9676971,13.6143822,non_school
9.669401168823242,5.913033962249756,school
7.55262279510498,6.197216987609863,school
11.63783836364746,7.524205207824707,school
6.862631797790527,9.057290077209473,school
10.8804858,13.6091511,non_school
4.8472251,7.0476447,non_school
11.184820175170898,8.54206371307373,school
7.97783899307251,3.591264009475708,school
6.039090156555176,7.007844924926758,school
11.64381980895996,8.312882423400879,school
8.862997055053711,11.367817878723145,school
6.516906261444092,3.321469306945801,school
7.244853973388672,5.150719165802002,school
6.364188,2.4105937,non_school
8.626450538635254,8.133846282958984,school
6.263300895690918,5.702470779418945,school
8.001062,7.171122,school
5.305793,5.920429,school
8.4715706,8.1636433,non_school
8.229338,5.084158,school
12.2944679,9.8629313,school
3.8813214,11.5388462,non_school
10.4600662,13.1630871,non_school
7.652926921844482,9.998347282409668,school
5.878800868988037,5.806602001190186,school
6.354319095611572,5.631657123565674,school
12.159116744995115,7.5154709815979,school
5.9587087,10.1514027,non_school
7.9144909,8.074343,non_school
8.846872329711914,3.765172958374023,school
6.255130767822266,7.131907939910889,school
11.015625,9.520966529846191,school
6.61442,3.29917,school
10.5288713,7.4291991,non_school
6.5293812,2.610899,non_school
7.100676,6.313668,school
8.660049438476562,4.394955158233643,school
11.646822929382324,7.686672210693359,school
8.454532623291016,6.954569816589355,school
7.4814979,3.9093544,non_school
10.079789,12.546004,school
6.3769049,2.3974039,non_school
6.4954088,3.3857543,non_school
5.596996466,6.607506468,school
11.971850395202637,8.473187446594238,school
7.868569850921631,4.202254772186279,school
6.55361795425415,5.258019924163818,school
6.4872901,3.5778676,non_school
6.439144,7.493999,non_school
9.950260162353516,8.878100395202637,school
7.826397895812988,4.515487194061279,school
9.0161569,7.4190297,non_school
6.3705625,2.4166009,non_school
12.9476508,7.6393536,non_school
13.4968262,7.1061974,non_school
6.4769579,3.1232701,non_school
9.9077105,8.9441021,non_school
5.572549,7.041083,school
6.82712194,3.64352815,school
9.333480834960938,9.71673583984375,school
5.045170783996582,7.770767211914062,school
12.805068016052246,7.63398265838623,school
12.875741958618164,8.543221473693848,school
7.454255104064941,5.807683944702148,school
8.035347938537598,5.103138446807861,school
6.540403366088867,7.906851768493652,school
11.41672706604004,4.367977142333984,school
6.064968333,8.338373333,school
7.04774,6.26851,school
5.515878200531006,6.486859798431396,school
9.9659029,13.6170046,non_school
7.3834196,3.889539,non_school
6.472576141357422,3.178934097290039,school
7.296844959259033,8.483491897583008,school
5.661740779876709,7.873841762542725,school
7.59269905090332,6.163482189178467,school
11.8939407,3.460803,non_school
7.4862241,3.9130233,non_school
12.98379403,8.29760259,school
9.36861295,6.84925839,school
12.9834946,7.6024952,non_school
10.971696853637695,7.779531955718994,school
9.92061996459961,8.962559700012207,school
11.40347957611084,8.35162353515625,school
6.3920659,2.364839,non_school
5.966025,8.352522,school
11.78686809539795,7.623469352722168,school
6.453269004821777,3.401304006576538,school
6.155364,6.796508,school
13.28863183,5.4258255,school
10.5226693,7.4319104,non_school
6.135365009307861,7.831272125244141,school
8.266380310058594,8.585379600524902,school
6.13412,6.18352,school
7.422946929931641,4.765505790710449,school
5.209041,6.1558,school
6.124958515167236,7.287473201751709,school
12.9847322,7.6007517,non_school
7.335653781890869,7.208511829376221,school
12.136582374572754,5.731741428375244,school
6.701625,3.525406667,school
8.6293138,3.037494,non_school
6.589797019958496,3.511699199676514,school
7.377532005310059,2.999707937240601,school
11.507023811340332,10.820292472839355,school
7.794777870178223,9.982425689697266,school
9.0147856,7.4204888,non_school
6.662632942199707,7.421282768249512,school
7.4232641,3.8982373,non_school
6.484750747680664,3.030016422271729,school
6.426813,7.504789,non_school
