Latitude,Longitude,label
6.921111106872559,-75.17082977294922,school
10.51564598083496,-75.26934051513672,school
5.683055877685547,-67.64055633544922,school
8.800000190734863,-75.2699966430664,school
2.980181694030762,-75.28277587890625,school
2.28083324432373,-74.74388885498047,school
4.559946060180664,-74.12469482421875,school
6.930540084838867,-75.88030242919922,school
3.590555667877197,-75.3822250366211,school
2.6232916,-76.5701115,non_school
5.445758819580078,-73.43275451660156,school
9.9059621,-67.3595046,non_school
-2.8972012,-79.0034898,non_school
5.0709076,-74.6018579,non_school
2.735833406448364,-75.26667022705078,school
9.371858596801758,-75.7646713256836,school
2.99092960357666,-76.68937683105469,school
6.706615447998047,-74.93077087402344,school
1.148056030273438,-77.50027465820312,school
2.450265,-76.6079904,non_school
8.946274757385254,-75.44184112548828,school
-2.9059694,-79.0163522,non_school
-2.5636672,-78.9379683,non_school
4.716421127319336,-74.20325469970703,school
1.087069988250732,-75.1076889038086,school
5.8498547,-76.0213354,non_school
4.596323013305664,-75.26374053955078,school
4.585187911987305,-74.0739974975586,school
6.789443969726562,-76.1036148071289,school
8.5850001,-71.1539301,non_school
6.5560565,-73.1342461,non_school
7.9158016,-72.0131554,non_school
4.6227156,-74.0737336,non_school
8.6028094,-71.1389943,non_school
4.497772693634033,-74.10408782958984,school
2.425478219985962,-76.60750579833984,school
5.714158058166504,-75.1761245727539,school
4.046818256378174,-75.30960083007812,school
-1.1717604,-78.5439651,non_school
10.5068247,-66.9087047,non_school
8.59420108795166,-75.32009887695312,school
6.599159717559814,-75.01307678222656,school
8.711454391479492,-75.52769470214844,school
5.814444065093994,-75.84666442871094,school
10.030325889587402,-73.24340057373047,school
1.163333058357239,-77.45166778564453,school
5.684721946716309,-75.10749816894531,school
-2.4563695,-78.1731819,non_school
1.362347006797791,-77.80937194824219,school
7.945833206176758,-76.53666687011719,school
1.629138350486755,-78.07726287841797,school
6.138574123382568,-74.75558471679688,school
-0.4593823,-78.5655586,non_school
0.235555544495583,-70.16883087158203,school
7.070556163787842,-74.13639068603516,school
8.9173968,-78.3903954,non_school
0.0925482,-76.8873379,non_school
4.869722366333008,-75.65361022949219,school
6.315372943878174,-75.65755462646484,school
1.8928542137146,-77.3150863647461,school
9.270544052124023,-75.55725860595703,school
6.4048734,-75.981729,non_school
-0.3751386,-78.5044293,non_school
2.865295886993408,-76.77020263671875,school
1.372435450553894,-77.51065826416016,school
7.69083309173584,-76.60527801513672,school
4.199999809265137,-74.71888732910156,school
10.0663671,-69.3313877,non_school
5.450668,-75.6500152,non_school
4.324999809265137,-69.07083129882812,school
6.356463432312012,-75.85057830810547,school
1.456913828849792,-77.07389831542969,school
1.411896944046021,-75.20515441894531,school
10.3546129,-67.0024199,non_school
9.28044319152832,-75.5583724975586,school
3.4087915,-76.5478863,non_school
5.0572138,-75.4865036,non_school
6.423240661621094,-75.36759185791016,school
1.89145028591156,-74.89328002929688,school
6.335189342498779,-75.56057739257812,school
5.037777900695801,-75.12944793701172,school
5.8779326,-73.5717339,non_school
10.4850548,-68.1678344,non_school
6.295969009399414,-72.67547607421875,school
9.390000343322754,-75.47000122070312,school
4.6494084,-74.083149,non_school
5.5273995,-75.4590092,non_school
4.6462033,-74.0905846,non_school
7.0609261,-69.5004057,non_school
-1.3973246,-78.4261369,non_school
7.395697,-73.4944229,non_school
4.492249965667725,-75.70187377929688,school
1.299721956253052,-77.38333129882812,school
4.57196044921875,-74.12085723876953,school
8.430909156799316,-74.78174591064453,school
6.38545560836792,-75.08788299560547,school
6.371666431427002,-75.09111022949219,school
1.333055973052979,-76.99972534179688,school
9.039999961853027,-74.5,school
10.455093383789062,-73.03583526611328,school
2.080754041671753,-76.92782592773438,school
6.996388912200928,-75.2652816772461,school
6.053655624389648,-75.22025299072266,school
4.599930763244629,-74.13421630859375,school
4.9261288,-74.0676087,non_school
9.446633,-70.4736948,non_school
6.194582462310791,-72.808837890625,school
1.617499947547913,-76.94694519042969,school
5.45276403427124,-75.7430648803711,school
1.394541621208191,-77.25936889648438,school
5.037212,-75.4517292,non_school
2.55032,-76.065028,non_school
5.562932014465332,-72.57679748535156,school
6.207499980926514,-76.01333618164062,school
10.394158,-75.4785396,non_school
2.247722387313843,-76.04293060302734,school
4.586833477020264,-74.14220428466797,school
5.802499771118164,-75.44166564941406,school
2.662664890289307,-76.8497314453125,school
-4.067621,-78.9562566,non_school
10.241802215576172,-73.07427978515625,school
3.375908374786377,-76.59476470947266,school
6.007728576660156,-72.0890121459961,school
9.097031593322754,-76.02113342285156,school
1.333055973052979,-77.65194702148438,school
3.4493999,-76.4800481,non_school
1.048939347267151,-78.19114685058594,school
0.84340488910675,-77.76741790771484,school
8.545467376708984,-75.30485534667969,school
6.354722023010254,-75.3183364868164,school
7.086944103240967,-76.2477798461914,school
2.622728586196899,-76.56840515136719,school
9.9093705,-67.3590473,non_school
5.913055896759033,-75.44222259521484,school
7.951944351196289,-72.52194213867188,school
1.642939209938049,-78.23663330078125,school
6.0306865,-67.3284461,non_school
1.099008798599243,-77.45844268798828,school
9.176514625549316,-74.70980834960938,school
6.894964694976807,-75.6906509399414,school
4.617920398712158,-74.0648422241211,school
10.4825635,-66.9082567,non_school
2.643640041351318,-78.03302764892578,school
-2.9234231,-79.0102216,non_school
7.193056106567383,-75.10832977294922,school
12.5464498,-70.0020688,non_school
8.832221984863281,-75.48538208007812,school
7.267822742462158,-72.64104461669922,school
5.8339767,-73.0355312,non_school
4.338307857513428,-75.83123016357422,school
3.4387733,-76.4981246,non_school
-2.9018037,-79.0341387,non_school
3.04607105255127,-76.22606658935547,school
7.108611106872559,-75.54027557373047,school
1.783981680870056,-76.21218872070312,school
7.066944122314453,-75.16416931152344,school
4.785493850708008,-75.65279388427734,school
8.663386344909668,-74.8503189086914,school
1.381667017936707,-77.30916595458984,school
7.893055438995361,-72.48361206054688,school
6.192640781402588,-72.6354751586914,school
4.563772201538086,-74.14939880371094,school
7.558212280273438,-72.68732452392578,school
6.13192892074585,-75.96807098388672,school
4.619999885559082,-69.72000122070312,school
1.767645597457886,-77.01869201660156,school
1.127143740653992,-77.59817504882812,school
7.004167079925537,-75.40389251708984,school
4.5435106,-75.673068,non_school
10.4857653,-66.9090077,non_school
8.84566593170166,-76.33718872070312,school
1.786779284477234,-77.36285400390625,school
5.604722023010254,-73.83000183105469,school
8.66062068939209,-75.28977966308594,school
3.4174722,-76.5422136,non_school
1.546014785766602,-78.10014343261719,school
2.508989095687866,-76.38082885742188,school
4.856877326965332,-74.96565246582031,school
4.517151832580566,-74.427734375,school
-0.145691,-78.4658797,non_school
3.318888902664185,-74.8308334350586,school
6.89722204208374,-73.03555297851562,school
4.875541210174561,-75.79055786132812,school
9.9249809,-69.6189473,non_school
2.120101690292358,-75.64411163330078,school
10.4974738,-66.9013071,non_school
5.888230323791504,-71.48420715332031,school
1.105226635932922,-77.56515502929688,school
1.338911175727844,-74.8424072265625,school
8.508442878723145,-74.49288177490234,school
8.364802360534668,-74.8743896484375,school
9.248554229736328,-75.31724548339844,school
8.872909545898438,-75.61662292480469,school
8.875,-75.6211111,non_school
6.0134861,-73.6723783,non_school
-0.9336168,-78.6219587,non_school
7.6087665,-72.5986801,non_school
8.8533938,-76.4264592,non_school
10.5935807,-67.0534901,non_school
10.4406697,-75.5278724,non_school
5.747221946716309,-75.1177749633789,school
1.875555992126465,-68.56944274902344,school
8.31839656829834,-72.48502349853516,school
6.186944007873535,-76.1683349609375,school
7.074275016784668,-75.84234619140625,school
8.0446138381958,-73.08350372314453,school
