Latitude,Longitude,label
-5.090799808502197,-81.09860229492188,school
-6.777309894561768,-76.29180145263672,school
-11.972200393676758,-76.98480224609375,school
-6.035230159759521,-79.48079681396484,school
-6.784860134124756,-76.6146011352539,school
-11.969900131225586,-76.9917984008789,school
-7.501349925994873,-78.21700286865234,school
-5.226850032806396,-80.61920166015625,school
-6.669640064239502,-78.47229766845703,school
-1.0354404,-80.4924414,non_school
-14.35099983215332,-69.61060333251953,school
-3.9452796,-79.6344195,non_school
-2.560444,-78.9371163,non_school
-2.4642749,-79.0095113,non_school
-11.97599983215332,-76.7500991821289,school
-6.680379867553711,-78.9030990600586,school
-11.996500015258787,-77.07769775390625,school
-5.226029872894287,-80.06529998779297,school
-13.845600128173828,-72.78009796142578,school
-12.0069872,-77.0600106,non_school
-15.94480037689209,-70.77570343017578,school
-1.1361853,-79.0837003,non_school
-13.4176135,-76.1340112,non_school
-5.564370155334473,-78.50579833984375,school
-8.342900276184082,-76.3936996459961,school
-2.8948572,-79.0003976,non_school
-4.753399848937988,-79.85549926757812,school
-6.193039894104004,-78.62570190429688,school
-4.546299934387207,-79.89179992675781,school
-0.5951039,-80.4087272,non_school
-0.0336926,-78.4460574,non_school
-9.0639344,-78.5819015,non_school
-12.0408962,-77.0200161,non_school
-3.4447274,-79.9613925,non_school
-7.536449909210205,-78.08260345458984,school
-11.50790023803711,-77.20549774169922,school
-16.620100021362305,-69.15730285644531,school
-5.88608980178833,-77.33560180664062,school
-0.0968085,-78.453266,non_school
-12.0997977,-77.0021053,non_school
-15.509699821472168,-70.12100219726562,school
-5.172699928283691,-79.6875,school
-12.036700248718262,-77.06079864501953,school
-14.282999992370604,-69.19619750976562,school
-5.74351978302002,-78.3738021850586,school
-13.9798002243042,-71.42340087890625,school
-6.976759910583496,-78.86219787597656,school
-0.1583752,-78.4666886,non_school
-6.410299777984619,-76.7667007446289,school
-5.399600028991699,-79.39710235595703,school
-15.54069995880127,-70.0093994140625,school
-5.189670085906982,-80.6719970703125,school
-13.39452,-73.9162926,non_school
-5.60207986831665,-79.4760971069336,school
-5.09673023223877,-80.15979766845703,school
-0.091629,-78.4695599,non_school
-16.5584825,-69.0261125,non_school
-4.082300186157227,-80.49639892578125,school
-6.243130207061768,-78.71150207519531,school
-4.643899917602539,-74.2114028930664,school
-14.332200050354004,-71.37650299072266,school
-0.1451374,-78.4749042,non_school
-16.5013696,-68.121377,non_school
-14.81369972229004,-69.83480072021484,school
-13.303199768066406,-73.2698974609375,school
-3.691400051116943,-80.2520980834961,school
-4.556600093841553,-79.85820007324219,school
-11.9470524,-77.0715184,non_school
-7.9063903,-78.5660741,non_school
-6.11637020111084,-79.3772964477539,school
-5.513229846954346,-79.10910034179688,school
-6.582069873809814,-79.8656005859375,school
-3.56318998336792,-80.45590209960938,school
-16.4284997,-71.4996345,non_school
-7.268420219421387,-76.9540023803711,school
-2.8962879,-79.0031002,non_school
-0.1611747,-78.4738678,non_school
-4.970499992370605,-79.90290069580078,school
-12.07040023803711,-76.98429870605469,school
-14.024299621582031,-71.45549774169922,school
-6.778619766235352,-79.8677978515625,school
-8.3869834,-74.5292923,non_school
-12.1680526,-77.0253594,non_school
-6.621880054473877,-78.76129913330078,school
-7.045820236206055,-78.06120300292969,school
-16.4822716,-68.1217925,non_school
-1.5910368,-78.99784,non_school
-2.9203346,-79.0652107,non_school
-11.0393741,-75.3218882,non_school
-15.4858839,-70.1255453,non_school
-1.4846953,-77.997842,non_school
-6.375549793243408,-76.09760284423828,school
-6.4753098487854,-76.81510162353516,school
-6.917660236358643,-78.30770111083984,school
-12.074199676513672,-76.97920227050781,school
-13.947500228881836,-69.48179626464844,school
-14.038200378417969,-75.7344970703125,school
-6.643789768218994,-79.9197006225586,school
-14.276700019836426,-72.1947021484375,school
-6.639130115509033,-79.41310119628906,school
-6.497499942779541,-76.5459976196289,school
-6.239910125732422,-76.80130004882812,school
-4.939040184020996,-79.67520141601562,school
-13.632100105285645,-73.70140075683594,school
-0.8376698,-80.4887271,non_school
-9.8704929,-77.0171054,non_school
-13.526599884033203,-73.67420196533203,school
-14.778499603271484,-71.40989685058594,school
-12.193499565124512,-74.77059936523438,school
-6.16949987411499,-76.37030029296875,school
-3.4043365,-78.5825326,non_school
-2.3658871,-78.9693303,non_school
-5.575839996337891,-78.46330261230469,school
-6.485300064086914,-76.58509826660156,school
-12.0607281,-77.1419808,non_school
-7.00124979019165,-76.44149780273438,school
-13.645000457763672,-73.69229888916016,school
-5.531030178070068,-79.56749725341797,school
-4.626760005950928,-80.53790283203125,school
-15.493103,-70.1332288,non_school
-11.98169994354248,-76.91519927978516,school
-6.220590114593506,-79.41059875488281,school
-6.28715991973877,-76.87370300292969,school
-15.53730010986328,-70.18199920654297,school
-2.9008591,-79.0005301,non_school
-5.712500095367432,-79.88919830322266,school
-11.938199996948242,-76.6978988647461,school
-5.783720016479492,-79.81780242919922,school
-6.852180004119873,-78.50509643554688,school
-5.094500064849854,-79.59609985351562,school
-6.2428297996521,-76.86289978027344,school
-0.1664032,-78.4761719,non_school
-8.241559982299805,-76.55329895019531,school
-5.736559867858887,-78.91020202636719,school
-6.892499923706055,-78.31330108642578,school
-12.0766248,-77.093384,non_school
-11.98680019378662,-76.8989028930664,school
-6.486820220947266,-78.38330078125,school
-5.813379764556885,-79.61270141601562,school
-6.358439922332764,-78.55169677734375,school
-16.5114522,-68.1143718,non_school
-13.630499839782717,-72.27189636230469,school
-0.1434937,-78.468659,non_school
-6.046989917755127,-76.9437026977539,school
-8.1197357,-79.0409007,non_school
-8.073200225830078,-79.02300262451172,school
-5.686910152435303,-78.85359954833984,school
-4.0502624,-79.6500451,non_school
-6.118710041046143,-78.68579864501953,school
-8.1201704,-79.0435594,non_school
-8.1299074,-79.0323556,non_school
-14.92930030822754,-70.10079956054688,school
-5.207190036773682,-79.80280303955078,school
-6.407899856567383,-76.40650177001953,school
-5.042660236358643,-79.54959869384766,school
-6.39680004119873,-76.76809692382812,school
-6.695099830627441,-76.12439727783203,school
-11.99370002746582,-75.27850341796875,school
-5.244050025939941,-79.40619659423828,school
-13.56700038909912,-73.7177963256836,school
-6.542180061340332,-78.75879669189453,school
-12.306300163269045,-75.02120208740234,school
-6.444429874420166,-79.60679626464844,school
-12.574399948120115,-74.74810028076172,school
-16.564899444580078,-69.04019927978516,school
-6.211740016937256,-79.30909729003906,school
-4.938950061798096,-78.9552993774414,school
-11.1071343,-77.6070971,non_school
-12.0683806,-76.9586198,non_school
-12.055800437927246,-77.0281982421875,school
-12.067099571228027,-76.9740982055664,school
-5.256060123443604,-79.65619659423828,school
-6.162439823150635,-79.59829711914062,school
-11.8646178,-77.0743894,non_school
-6.911739826202393,-78.29170227050781,school
-4.978000164031982,-80.01470184326172,school
-6.337160110473633,-76.91059875488281,school
-5.623209953308105,-78.502197265625,school
-1.0257149,-79.4663341,non_school
-6.338079929351807,-78.7916030883789,school
